time_s,frame_index,side,valid_mask,x,y,z,world_x,world_y,world_z,raw_speed,smoothed_speed,motion_source,motion_weight,boundary_x,boundary_y,interpolated_for_motion
197.76,9888,left,True,0.6130836606025696,0.7036111354827881,-5.508609124404984e-09,0.06511801481246948,0.06353315711021423,0.0017302497290074825,0.2135428,0.1276045,observed,1.0,0.572975,0.637242,False
197.76,9888,right,True,0.4296841323375702,0.592431902885437,1.3915315832946362e-07,-0.005223788321018219,0.08354643732309341,0.038556452840566635,0.2390315,0.0362225,observed,1.0,0.428828,0.489828,False
197.88,9894,left,True,0.595163106918335,0.6960700750350952,2.6590021207084646e-07,0.046843573451042175,0.07729935646057129,-0.02245480753481388,0.0938456,0.1055643,observed,1.0,0.565915,0.618944,False
197.88,9894,right,True,0.4342613220214844,0.5833667516708374,2.1164022712127917e-07,0.008398513309657574,0.07261896878480911,0.03601706773042679,0.0166778,0.0392832,observed,1.0,0.427768,0.489945,False
198.0,9900,left,True,0.5960896611213684,0.6865348815917969,1.545734278352029e-07,0.04657960310578346,0.09156191349029541,-0.021007023751735687,0.0736878,0.0813085,observed,1.0,0.574704,0.603673,False
198.0,9900,right,True,0.4338376820087433,0.5857489705085754,1.0627642410554472e-07,0.005681865382939577,0.07336369156837463,0.03463137522339821,0.0507029,0.041646,observed,1.0,0.430549,0.502274,False
198.14,9907,left,True,0.6062184572219849,0.6828078627586365,3.368237955214681e-08,0.03492916002869606,0.0911741554737091,-0.02699212171137333,0.0616256,0.0629875,observed,1.0,0.588619,0.603224,False
198.14,9907,right,True,0.43431252241134644,0.5968520641326904,2.6553312437727072e-08,0.0037767000030726194,0.0835074931383133,0.028554124757647514,0.0332039,0.0570178,observed,1.0,0.430175,0.496482,False
198.26,9913,left,True,0.6037098169326782,0.6858987808227539,5.051811058365274e-08,0.022795019671320915,0.07738342136144638,-0.023671410977840424,0.0409168,0.0542397,observed,1.0,0.584111,0.606741,False
198.26,9913,right,True,0.4407503306865692,0.6037852764129639,-5.428788441008692e-08,-0.004066838417202234,0.0772591382265091,0.0380568653345108,0.0868246,0.0759115,observed,1.0,0.443769,0.506143,False
198.38,9919,left,True,0.6000963449478149,0.6823700666427612,1.0498685298898636e-07,0.0465364009141922,0.07505953311920166,-0.044328875839710236,0.0817869,0.0451474,observed,1.0,0.571844,0.605379,False
198.38,9919,right,True,0.4405592083930969,0.6251064538955688,2.326396675300657e-08,0.004071508068591356,0.08254382014274597,0.031416501849889755,0.0797119,0.0883525,observed,1.0,0.437411,0.523114,False
198.5,9925,left,True,0.5964530110359192,0.6824772953987122,4.520099849969483e-08,0.04088335111737251,0.07274501025676727,-0.05301249027252197,0.0027158,0.0359385,observed,1.0,0.571642,0.607194,False
198.5,9925,right,True,0.4450157582759857,0.6407743692398071,1.6650788836614083e-07,0.004162851721048355,0.08337147533893585,0.033894527703523636,0.1088645,0.1008938,observed,1.0,0.443461,0.550038,False
198.64,9932,left,True,0.5840435028076172,0.6913488507270813,-3.467635423248794e-08,0.015374992042779922,0.08347080647945404,-0.006821776740252972,0.0312407,0.0327451,observed,1.0,0.568035,0.609309,False
198.64,9932,right,True,0.45856374502182007,0.6777956485748291,2.1571041486367903e-07,-0.0012292071478441358,0.07846984267234802,0.03699054941534996,0.1364898,0.0836141,observed,1.0,0.458614,0.582808,False
198.76,9938,left,True,0.5848577618598938,0.6967207193374634,-7.328545592599767e-08,0.004281344823539257,0.08023685961961746,0.014941604807972908,0.0356698,0.0343095,observed,1.0,0.575869,0.61107,False
198.76,9938,right,True,0.453471302986145,0.6893571019172668,1.5761540339553903e-07,-0.007789565250277519,0.07662297785282135,0.026458272710442543,0.0259959,0.0554076,observed,1.0,0.458611,0.584696,False
198.88,9944,left,True,0.5910005569458008,0.7046234607696533,-8.521067940137073e-08,0.002049324568361044,0.08010953664779663,0.017357777804136276,0.0505845,0.03456,observed,1.0,0.584501,0.615492,False
198.88,9944,right,True,0.45347973704338074,0.6807719469070435,1.1421313672599354e-07,-0.018785670399665833,0.07934168726205826,0.014090792275965214,0.0345242,0.0453857,observed,1.0,0.465261,0.578335,False
199.0,9950,left,True,0.5898488163948059,0.700809895992279,-9.431973069240485e-08,0.0031459664460271597,0.08185639977455139,0.03051120974123478,0.0283755,0.0326387,observed,1.0,0.586002,0.608877,False
199.0,9950,right,True,0.4596206545829773,0.6856504678726196,8.352348146445365e-08,-0.022851046174764633,0.08205679059028625,0.020655734464526176,0.0575347,0.049719,observed,1.0,0.470836,0.585865,False
199.14,9957,left,True,0.5968843698501587,0.7029824256896973,-1.3216957484019076e-07,0.0033588313963264227,0.08545444160699844,0.02820226177573204,0.0325238,0.027912,observed,1.0,0.592594,0.610879,False
199.14,9957,right,True,0.46410655975341797,0.6839503645896912,8.506737003699527e-08,-0.02657754346728325,0.06380873918533325,0.031289879232645035,0.0622183,0.0556883,observed,1.0,0.48109,0.593876,False
199.26,9963,left,True,0.5987205505371094,0.706654965877533,-1.1881876105235278e-07,0.0043912651017308235,0.08688949793577194,0.022304214537143707,0.0150147,0.0255254,observed,1.0,0.594001,0.612699,False
199.26,9963,right,True,0.46390581130981445,0.6911059021949768,1.6928510149227805e-07,-0.028145523741841316,0.05822395905852318,0.04035016521811485,0.0520988,0.0553767,observed,1.0,0.486004,0.601888,False
199.38,9969,left,True,0.5968117117881775,0.70255047082901,-1.0784942361397043e-07,0.0003466201014816761,0.08303137123584747,0.03733488544821739,0.0242031,0.0254111,observed,1.0,0.592999,0.607325,False
199.38,9969,right,True,0.46103939414024353,0.6949863433837891,2.046207470129957e-07,-0.029805302619934082,0.06890901923179626,0.03169433772563934,0.0281774,0.0598691,observed,1.0,0.479685,0.602234,False
199.5,9975,left,True,0.5994848012924194,0.7071208953857422,-1.0244767878475614e-07,0.003568333340808749,0.08164435625076294,0.019265826791524887,0.051062,0.0319219,observed,1.0,0.592865,0.618767,False
199.5,9975,right,True,0.45531022548675537,0.68104088306427,1.102305731137676e-07,-0.026802722364664078,0.07569567114114761,0.038479890674352646,0.0805438,0.0708822,observed,1.0,0.469638,0.588214,False
199.64,9982,left,True,0.6133627891540527,0.7069915533065796,-4.507475281911866e-08,0.03035864233970642,0.08569934964179993,-0.017325667664408684,0.0277903,0.046643,observed,1.0,0.591276,0.623286,False
199.64,9982,right,True,0.43278929591178894,0.6954281330108643,2.674677261893521e-07,-0.029202496632933617,0.08941177278757095,-0.011775261722505093,0.1142803,0.0756431,observed,1.0,0.453453,0.604412,False
199.76,9988,left,True,0.6243871450424194,0.7171366810798645,2.4778460172569794e-08,0.041954685002565384,0.08170684427022934,-0.04833820089697838,0.0729108,0.0557739,observed,1.0,0.598639,0.633255,False
199.76,9988,right,True,0.430697500705719,0.6952106952667236,2.8983291144868417e-07,-0.03501967713236809,0.07816513627767563,-0.029653245583176613,0.0503239,0.0658541,observed,1.0,0.454595,0.610733,False
199.88,9994,left,True,0.6300143003463745,0.7261754274368286,1.6598649565935375e-08,0.07135482877492905,0.10386265069246292,-0.022367771714925766,0.0490076,0.0590199,observed,1.0,0.601366,0.638905,False
199.88,9994,right,True,0.4252719283103943,0.7004215717315674,2.8734407919728255e-07,-0.04343670234084129,0.07657642662525177,-0.04837776720523834,0.0700788,0.0554154,observed,1.0,0.453072,0.619779,False
200.0,10000,left,True,0.633621096611023,0.7353453040122986,-1.0833877794880209e-08,0.07050209492444992,0.11509440839290619,-0.018480902537703514,0.0749377,0.0614589,observed,1.0,0.606531,0.643942,False
200.0,10000,right,True,0.429763525724411,0.6961836218833923,2.7218888476454595e-07,-0.034657593816518784,0.07868064194917679,-0.035291608422994614,0.0425172,0.0445214,observed,1.0,0.455248,0.617126,False
200.14,10007,left,True,0.6190716624259949,0.7230963706970215,-6.04942229642802e-08,0.0381021574139595,0.10113685578107834,0.007195864804089069,0.0296408,0.0553016,observed,1.0,0.600677,0.628767,False
200.14,10007,right,True,0.4305637776851654,0.686521053314209,1.8913620181137958e-07,-0.03808652237057686,0.07550423592329025,-0.014184440486133099,0.0338455,0.0356234,observed,1.0,0.456871,0.61005,False
200.26,10013,left,True,0.6112045049667358,0.7011654376983643,-6.639334770852656e-08,0.011307740584015846,0.0920945256948471,0.03127702325582504,0.1040082,0.0490167,observed,1.0,0.598472,0.598577,False
200.26,10013,right,True,0.41992461681365967,0.6853493452072144,1.861637315414555e-07,-0.04945677891373634,0.07468517124652863,-0.009418243542313576,0.0306801,0.0339303,observed,1.0,0.453366,0.600856,False
200.38,10019,left,True,0.604063868522644,0.7070963978767395,-1.7161640641916165e-07,0.010375384241342545,0.0861777663230896,0.029917247593402863,0.0291356,0.0470616,observed,1.0,0.593971,0.598445,False
200.38,10019,right,True,0.4168747663497925,0.6909672021865845,1.4821942784237763e-07,-0.034667182713747025,0.0792802944779396,0.002685893326997757,0.0477539,0.0361629,observed,1.0,0.440554,0.591853,False
200.5,10025,left,True,0.5929318070411682,0.7169132232666016,-1.9132794193410518e-07,0.002077694982290268,0.08900242298841476,0.03388591483235359,0.0547445,0.0489712,observed,1.0,0.591767,0.609095,False
200.5,10025,right,True,0.4213133454322815,0.6947106122970581,7.223025022540241e-08,-0.024056091904640198,0.07974853366613388,0.017739098519086838,0.0103082,0.0499227,observed,1.0,0.436384,0.593333,False
200.64,10032,left,True,0.5934697985649109,0.7228009104728699,-1.8098374710007192e-07,-0.0013165255077183247,0.0882546678185463,0.029776660725474358,0.0453062,0.0600914,observed,1.0,0.59433,0.62286,False
200.64,10032,right,True,0.43145737051963806,0.6801972985267639,1.1244552666767049e-07,-0.0022045839577913284,0.0837879553437233,0.037374116480350494,0.0814755,0.0862232,observed,1.0,0.431473,0.576897,False
200.76,10038,left,True,0.6078468561172485,0.7545109987258911,-2.448607574478956e-07,-0.004613681696355343,0.09256783127784729,0.017463000491261482,0.1083073,0.0764377,observed,1.0,0.608763,0.656367,False
200.76,10038,right,True,0.4292527437210083,0.6476224064826965,-5.459640206595395e-08,-0.027576258406043053,0.10255611687898636,-0.025459101423621178,0.1839468,0.1276081,observed,1.0,0.446692,0.544767,False
200.88,10044,left,True,0.6171096563339233,0.791958749294281,-3.294493353678263e-07,0.0038976019714027643,0.0799490287899971,0.03840581700205803,0.0689859,0.0879464,observed,1.0,0.617667,0.690345,False
200.88,10044,right,True,0.4483994245529175,0.6287888288497925,-1.232620832070097e-07,-0.03847432881593704,0.07933751493692398,-0.027718642726540565,0.1017957,0.1730448,observed,1.0,0.474954,0.538507,False
201.0,10050,left,True,0.614944577217102,0.8305116295814514,-2.512958303668711e-07,0.0019205749267712235,0.0808802992105484,0.02962668612599373,0.1558887,0.1056563,observed,1.0,0.616608,0.734546,False
201.0,10050,right,True,0.4465590715408325,0.624315619468689,-7.763190978948842e-09,-0.03579508885741234,0.08674522489309311,0.027758343145251274,0.2499921,0.2468124,observed,1.0,0.463569,0.526479,False
201.14,10057,left,True,0.6278752088546753,0.862903356552124,-2.3733825571525813e-07,-0.0025220850948244333,0.07477513700723648,0.04816346988081932,0.0829609,0.2076944,observed,1.0,0.62958,0.767161,False
201.14,10057,right,True,0.43740659952163696,0.6447640061378479,7.279754754563328e-08,-0.013116932474076748,0.07235801964998245,0.03943778946995735,0.3580907,0.3731139,observed,1.0,0.442319,0.545297,False
201.26,10063,left,False,,,,,,,0.3631429,0.3018643,interpolated_for_motion,0.4,0.704452,0.828056,True
201.26,10063,right,True,0.42477139830589294,0.683770477771759,1.4030927530939152e-08,-0.005181065760552883,0.065087229013443,0.04633598402142525,0.452743,0.4579612,observed,1.0,0.423852,0.586995,False
201.38,10069,left,True,0.776458740234375,1.0144881010055542,7.229093768046368e-08,-0.029311683028936386,0.08403359353542328,0.03792155534029007,0.3571724,0.3410301,interpolated_for_motion,0.4,0.791496,0.918918,False
201.38,10069,right,True,0.4055270552635193,0.8258548974990845,-4.032556688571276e-08,-0.012682797387242317,0.06335539370775223,0.0431906096637249,0.6794657,0.5077302,observed,1.0,0.412547,0.700797,False
201.5,10075,left,False,,,,,,,,,,0.0,,,False
201.5,10075,right,False,,,,,,,,,,0.0,,,False
201.64,10082,left,False,,,,,,,,,,0.0,,,False
201.64,10082,right,False,,,,,,,,,,0.0,,,False
201.76,10088,left,False,,,,,,,,,,0.0,,,False
201.76,10088,right,False,,,,,,,,,,0.0,,,False
201.88,10094,left,False,,,,,,,,,,0.0,,,False
201.88,10094,right,False,,,,,,,,,,0.0,,,False
202.0,10100,left,False,,,,,,,,,,0.0,,,False
202.0,10100,right,False,,,,,,,,,,0.0,,,False
202.14,10107,left,False,,,,,,,,,,0.0,,,False
202.14,10107,right,False,,,,,,,,,,0.0,,,False
202.26,10113,left,False,,,,,,,,,,0.0,,,False
202.26,10113,right,True,0.636300802230835,0.994269847869873,-1.0415931939178336e-07,0.011217581108212471,0.029175331816077232,0.07896925508975983,,,,0.0,0.626644,0.985491,False
202.38,10119,left,True,0.6861538290977478,0.8997046947479248,-5.644456280151644e-08,0.027544666081666946,0.09080313891172409,0.018051154911518097,,,,0.0,0.671451,0.822254,False
202.38,10119,right,False,,,,,,,,,,0.0,,,False
202.5,10125,left,True,0.7212241291999817,0.7141156792640686,-1.3643354179748712e-07,-0.009804640896618366,0.06306073069572449,0.038092005997896194,0.7731231,0.6781353,observed,1.0,0.727623,0.641752,False
202.5,10125,right,False,,,,,,,,,,0.0,,,False
202.64,10132,left,True,0.7777278423309326,0.6028550863265991,-2.0387003019095573e-07,-0.02836291305720806,0.07735362648963928,0.027419092133641243,0.5831474,0.6781353,observed,1.0,0.79365,0.520794,False
202.64,10132,right,False,,,,,,,,,,0.0,,,False
202.76,10138,left,False,,,,,,,,,,0.0,,,False
202.76,10138,right,False,,,,,,,,,,0.0,,,False
202.88,10144,left,False,,,,,,,,,,0.0,,,False
202.88,10144,right,False,,,,,,,,,,0.0,,,False
203.0,10150,left,False,,,,,,,,,,0.0,,,False
203.0,10150,right,False,,,,,,,,,,0.0,,,False
203.14,10157,left,False,,,,,,,,,,0.0,,,False
203.14,10157,right,False,,,,,,,,,,0.0,,,False
203.26,10163,left,False,,,,,,,,,,0.0,,,False
203.26,10163,right,False,,,,,,,,,,0.0,,,False
203.38,10169,left,True,0.7249518632888794,0.7147687673568726,-2.1104906977598148e-07,-0.026165835559368134,0.08235269784927368,0.04037802666425705,,,,0.0,0.744595,0.599191,False
203.38,10169,right,False,,,,,,,,,,0.0,,,False
203.5,10175,left,True,0.7781922221183777,0.6443928480148315,-4.3100351376779145e-07,-0.011262654326856136,0.06404619663953781,0.07793203741312027,0.683713,0.683713,observed,1.0,0.807456,0.468431,False
203.5,10175,right,False,,,,,,,,,,0.0,,,False
203.64,10182,left,False,,,,,,,,,,0.0,,,False
203.64,10182,right,True,0.8100528120994568,0.27631041407585144,-2.744136793353391e-07,0.009231978096067905,0.07386456429958344,0.033826202154159546,,,,0.0,0.790639,0.080686,False
203.76,10188,left,False,,,,,,,,,,0.0,,,False
203.76,10188,right,False,,,,,,,,,,0.0,,,False
203.88,10194,left,False,,,,,,,,,,0.0,,,False
203.88,10194,right,False,,,,,,,,,,0.0,,,False
204.0,10200,left,False,,,,,,,,,,0.0,,,False
204.0,10200,right,False,,,,,,,,,,0.0,,,False
204.14,10207,left,False,,,,,,,,,,0.0,,,False
204.14,10207,right,False,,,,,,,,,,0.0,,,False
204.26,10213,left,False,,,,,,,,,,0.0,,,False
204.26,10213,right,False,,,,,,,,,,0.0,,,False
204.38,10219,left,False,,,,,,,,,,0.0,,,False
204.38,10219,right,True,0.5835779905319214,0.2105368673801422,-3.049055692372349e-07,0.06733103096485138,-0.004593536723405123,0.010435487143695354,,,,0.0,0.517398,0.217245,False
204.5,10225,left,False,,,,,,,,,,0.0,,,False
204.5,10225,right,True,0.5678243637084961,0.17508327960968018,-2.605637234864844e-07,0.08384343981742859,0.011350210756063461,-0.014926171861588955,0.2255711,0.1236788,observed,1.0,0.500596,0.163376,False
204.64,10232,left,False,,,,,,,,,,0.0,,,False
204.64,10232,right,True,0.5542144775390625,0.15392839908599854,-2.4476312887600216e-07,0.08401656150817871,-0.0008073905482888222,-0.013034354895353317,0.0744118,0.0924142,observed,1.0,0.490267,0.151185,False
204.76,10238,left,False,,,,,,,,,,0.0,,,False
204.76,10238,right,True,0.5524441599845886,0.13798770308494568,-2.5543445758557937e-07,0.0704854428768158,0.0006578220054507256,-0.002703888574615121,0.05902,0.0774268,observed,1.0,0.486656,0.139273,False
204.88,10244,left,False,,,,,,,,,,0.0,,,False
204.88,10244,right,False,,,,,,,0.0836131,0.0806705,interpolated_for_motion,0.4,0.48538,0.111721,True
205.0,10250,left,False,,,,,,,,,,0.0,,,False
205.0,10250,right,True,0.5428035855293274,0.05929148197174072,-3.1850632353780384e-07,0.05339612811803818,-0.020272858440876007,0.019146863371133804,0.0840572,0.082923,interpolated_for_motion,0.4,0.481471,0.085354,False
205.14,10257,left,False,,,,,,,,,,0.0,,,False
205.14,10257,right,False,,,,,,,,,,0.0,,,False
205.26,10263,left,False,,,,,,,,,,0.0,,,False
205.26,10263,right,False,,,,,,,,,,0.0,,,False
205.38,10269,left,False,,,,,,,,,,0.0,,,False
205.38,10269,right,False,,,,,,,,,,0.0,,,False
205.5,10275,left,False,,,,,,,,,,0.0,,,False
205.5,10275,right,False,,,,,,,,,,0.0,,,False
205.64,10282,left,False,,,,,,,,,,0.0,,,False
205.64,10282,right,False,,,,,,,,,,0.0,,,False
205.76,10288,left,False,,,,,,,,,,0.0,,,False
205.76,10288,right,False,,,,,,,,,,0.0,,,False
205.88,10294,left,False,,,,,,,,,,0.0,,,False
205.88,10294,right,False,,,,,,,,,,0.0,,,False
206.0,10300,left,False,,,,,,,,,,0.0,,,False
206.0,10300,right,False,,,,,,,,,,0.0,,,False
206.14,10307,left,False,,,,,,,,,,0.0,,,False
206.14,10307,right,False,,,,,,,,,,0.0,,,False
206.26,10313,left,False,,,,,,,,,,0.0,,,False
206.26,10313,right,False,,,,,,,,,,0.0,,,False
206.38,10319,left,False,,,,,,,,,,0.0,,,False
206.38,10319,right,False,,,,,,,,,,0.0,,,False
206.5,10325,left,False,,,,,,,,,,0.0,,,False
206.5,10325,right,False,,,,,,,,,,0.0,,,False
206.64,10332,left,False,,,,,,,,,,0.0,,,False
206.64,10332,right,False,,,,,,,,,,0.0,,,False
206.76,10338,left,False,,,,,,,,,,0.0,,,False
206.76,10338,right,False,,,,,,,,,,0.0,,,False
206.88,10344,left,False,,,,,,,,,,0.0,,,False
206.88,10344,right,False,,,,,,,,,,0.0,,,False
207.0,10350,left,False,,,,,,,,,,0.0,,,False
207.0,10350,right,False,,,,,,,,,,0.0,,,False
207.14,10357,left,False,,,,,,,,,,0.0,,,False
207.14,10357,right,False,,,,,,,,,,0.0,,,False
207.26,10363,left,False,,,,,,,,,,0.0,,,False
207.26,10363,right,False,,,,,,,,,,0.0,,,False
207.38,10369,left,False,,,,,,,,,,0.0,,,False
207.38,10369,right,False,,,,,,,,,,0.0,,,False
207.5,10375,left,False,,,,,,,,,,0.0,,,False
207.5,10375,right,False,,,,,,,,,,0.0,,,False
207.64,10382,left,False,,,,,,,,,,0.0,,,False
207.64,10382,right,False,,,,,,,,,,0.0,,,False
207.76,10388,left,False,,,,,,,,,,0.0,,,False
207.76,10388,right,False,,,,,,,,,,0.0,,,False
207.88,10394,left,False,,,,,,,,,,0.0,,,False
207.88,10394,right,False,,,,,,,,,,0.0,,,False
208.0,10400,left,False,,,,,,,,,,0.0,,,False
208.0,10400,right,False,,,,,,,,,,0.0,,,False
208.14,10407,left,False,,,,,,,,,,0.0,,,False
208.14,10407,right,False,,,,,,,,,,0.0,,,False
208.26,10413,left,False,,,,,,,,,,0.0,,,False
208.26,10413,right,False,,,,,,,,,,0.0,,,False
208.38,10419,left,False,,,,,,,,,,0.0,,,False
208.38,10419,right,False,,,,,,,,,,0.0,,,False
208.5,10425,left,False,,,,,,,,,,0.0,,,False
208.5,10425,right,False,,,,,,,,,,0.0,,,False
208.64,10432,left,False,,,,,,,,,,0.0,,,False
208.64,10432,right,False,,,,,,,,,,0.0,,,False
208.76,10438,left,False,,,,,,,,,,0.0,,,False
208.76,10438,right,False,,,,,,,,,,0.0,,,False
208.88,10444,left,False,,,,,,,,,,0.0,,,False
208.88,10444,right,False,,,,,,,,,,0.0,,,False
209.0,10450,left,False,,,,,,,,,,0.0,,,False
209.0,10450,right,False,,,,,,,,,,0.0,,,False
209.14,10457,left,False,,,,,,,,,,0.0,,,False
209.14,10457,right,False,,,,,,,,,,0.0,,,False
209.26,10463,left,False,,,,,,,,,,0.0,,,False
209.26,10463,right,False,,,,,,,,,,0.0,,,False
209.38,10469,left,False,,,,,,,,,,0.0,,,False
209.38,10469,right,False,,,,,,,,,,0.0,,,False
209.5,10475,left,False,,,,,,,,,,0.0,,,False
209.5,10475,right,False,,,,,,,,,,0.0,,,False
209.64,10482,left,False,,,,,,,,,,0.0,,,False
209.64,10482,right,False,,,,,,,,,,0.0,,,False
209.76,10488,left,False,,,,,,,,,,0.0,,,False
209.76,10488,right,False,,,,,,,,,,0.0,,,False
209.88,10494,left,False,,,,,,,,,,0.0,,,False
209.88,10494,right,False,,,,,,,,,,0.0,,,False
210.0,10500,left,False,,,,,,,,,,0.0,,,False
210.0,10500,right,False,,,,,,,,,,0.0,,,False
210.14,10507,left,False,,,,,,,,,,0.0,,,False
210.14,10507,right,False,,,,,,,,,,0.0,,,False
210.26,10513,left,False,,,,,,,,,,0.0,,,False
210.26,10513,right,False,,,,,,,,,,0.0,,,False
210.38,10519,left,False,,,,,,,,,,0.0,,,False
210.38,10519,right,False,,,,,,,,,,0.0,,,False
210.5,10525,left,False,,,,,,,,,,0.0,,,False
210.5,10525,right,False,,,,,,,,,,0.0,,,False
210.64,10532,left,False,,,,,,,,,,0.0,,,False
210.64,10532,right,False,,,,,,,,,,0.0,,,False
210.76,10538,left,False,,,,,,,,,,0.0,,,False
210.76,10538,right,False,,,,,,,,,,0.0,,,False
210.88,10544,left,False,,,,,,,,,,0.0,,,False
210.88,10544,right,False,,,,,,,,,,0.0,,,False
211.0,10550,left,False,,,,,,,,,,0.0,,,False
211.0,10550,right,False,,,,,,,,,,0.0,,,False
211.14,10557,left,True,0.6969764828681946,0.6513484716415405,-6.627755624322162e-07,0.025803551077842712,0.04289098083972931,0.07170338928699493,,,,0.0,0.628202,0.468113,False
211.14,10557,right,False,,,,,,,,,,0.0,,,False
211.26,10563,left,True,0.6013695001602173,0.7788857817649841,-3.284837930550566e-07,0.036250971257686615,0.057023901492357254,0.0463581345975399,0.8489622,0.3183544,observed,1.0,0.555939,0.664362,False
211.26,10563,right,False,,,,,,,,,,0.0,,,False
211.38,10569,left,False,,,,,,,0.1122773,0.2153308,interpolated_for_motion,0.4,0.553264,0.716562,True
211.38,10569,right,False,,,,,,,,,,0.0,,,False
211.5,10575,left,False,,,,,,,0.1127181,0.1378891,interpolated_for_motion,0.4,0.551547,0.751919,True
211.5,10575,right,False,,,,,,,,,,0.0,,,False
211.64,10582,left,False,,,,,,,0.1131566,0.1132369,interpolated_for_motion,0.4,0.557063,0.78387,True
211.64,10582,right,False,,,,,,,,,,0.0,,,False
211.76,10588,left,True,0.5837085843086243,0.8881281614303589,-1.9563698572255817e-07,0.029859967529773712,0.0676441416144371,0.03026435896754265,0.1136899,0.107399,interpolated_for_motion,0.4,0.563317,0.805062,False
211.76,10588,right,False,,,,,,,,,,0.0,,,False
211.88,10594,left,True,0.5734233260154724,0.902916431427002,1.262166726689884e-08,0.04058875888586044,0.06739341467618942,0.02767721191048622,0.1170976,0.0891432,observed,1.0,0.55168,0.824953,False
211.88,10594,right,False,,,,,,,,,,0.0,,,False
212.0,10600,left,True,0.5796035528182983,0.9096196293830872,-1.2594968268331286e-07,0.030278533697128296,0.061774346977472305,0.03096526674926281,0.0196548,0.0497798,observed,1.0,0.556878,0.823709,False
212.0,10600,right,False,,,,,,,,,,0.0,,,False
212.14,10607,left,True,0.5887277722358704,0.9155635833740234,-1.294236398052817e-07,0.03190857917070389,0.06828206777572632,0.025383608415722847,0.0117599,0.0140763,observed,1.0,0.562914,0.825115,False
212.14,10607,right,False,,,,,,,,,,0.0,,,False
212.26,10613,left,True,0.6011772751808167,0.9123834371566772,-9.499279940428096e-08,0.03326254338026047,0.0709909051656723,0.030681319534778595,0.0080004,0.0141596,observed,1.0,0.574722,0.823098,False
212.26,10613,right,False,,,,,,,,,,0.0,,,False
212.38,10619,left,True,0.6145270466804504,0.904526948928833,-8.99134491305631e-08,0.030185645446181297,0.059806983917951584,0.027704058215022087,0.019119,0.0167193,observed,1.0,0.591249,0.816045,False
212.38,10619,right,False,,,,,,,,,,0.0,,,False
212.5,10625,left,True,0.6274362206459045,0.8988426923751831,-1.3535786536067462e-07,0.02791658416390419,0.059948962181806564,0.03037000074982643,0.0193255,0.0163412,observed,1.0,0.604773,0.808304,False
212.5,10625,right,False,,,,,,,,,,0.0,,,False
212.64,10632,left,True,0.6374087333679199,0.8996962308883667,-1.1518484654970962e-07,0.03044898435473442,0.06344421207904816,0.016521068289875984,0.0092173,0.0096553,observed,1.0,0.613266,0.806192,False
212.64,10632,right,False,,,,,,,,,,0.0,,,False
212.76,10638,left,True,0.6407239437103271,0.9014443755149841,-1.2840588681228837e-07,0.034735217690467834,0.0692809522151947,0.019834356382489204,0.003805,0.0053892,observed,1.0,0.615008,0.808341,False
212.76,10638,right,False,,,,,,,,,,0.0,,,False
212.88,10644,left,True,0.6346750855445862,0.9076858162879944,-6.98172328839064e-08,0.03301963582634926,0.06603232771158218,0.02376445010304451,0.0025004,0.0048497,observed,1.0,0.611061,0.815048,False
212.88,10644,right,False,,,,,,,,,,0.0,,,False
213.0,10650,left,True,0.6203769445419312,0.9052438735961914,1.2427751983068447e-07,0.033408273011446,0.060405246913433075,0.023357843980193138,0.0088727,0.0061106,observed,1.0,0.599345,0.818307,False
213.0,10650,right,False,,,,,,,,,,0.0,,,False
213.14,10657,left,True,0.6015381217002869,0.9069476127624512,1.888999623389509e-09,0.032925739884376526,0.07554959505796432,0.01756773516535759,0.0064546,0.0085312,observed,1.0,0.580508,0.815353,False
213.14,10657,right,False,,,,,,,,,,0.0,,,False
213.26,10663,left,True,0.5887501239776611,0.9018914103507996,6.677353781014972e-08,0.033491600304841995,0.06001469865441322,0.016379447653889656,0.0091018,0.0096955,observed,1.0,0.567453,0.811753,False
213.26,10663,right,False,,,,,,,,,,0.0,,,False
213.38,10669,left,True,0.580336332321167,0.898761510848999,1.1813521894055157e-07,0.030064724385738373,0.06386895477771759,0.006553360261023045,0.0187429,0.0104371,observed,1.0,0.560545,0.807358,False
213.38,10669,right,False,,,,,,,,,,0.0,,,False
213.5,10675,left,True,0.5696909427642822,0.8947896957397461,-7.770790944050532e-08,0.027916373685002327,0.057356446981430054,0.01516625564545393,0.0111055,0.010969,observed,1.0,0.549507,0.802263,False
213.5,10675,right,False,,,,,,,,,,0.0,,,False
213.64,10682,left,True,0.5623531937599182,0.8859260082244873,-5.340761077832212e-08,0.03052525594830513,0.06074606999754906,0.015770692378282547,0.0015539,0.0144004,observed,1.0,0.54015,0.794462,False
213.64,10682,right,False,,,,,,,,,,0.0,,,False
213.76,10688,left,True,0.5584045648574829,0.8760372996330261,-5.1930513222941954e-08,0.03170301765203476,0.06052401661872864,0.015888351947069168,0.0195004,0.0362143,observed,1.0,0.535038,0.78446,False
213.76,10688,right,False,,,,,,,,,,0.0,,,False
213.88,10694,left,True,0.5548807978630066,0.8669739365577698,-4.937606590260657e-08,0.031079880893230438,0.06283990293741226,0.010006389580667019,0.026008,0.0901962,observed,1.0,0.533459,0.775443,False
213.88,10694,right,False,,,,,,,,,,0.0,,,False
